lecture_id,course_code,course_name,professor,schedule,credit,time_hour,division,year_target,note,capacity,enrolled,avg_rating,rating_count,assignment,groupwork,grade_policy,attendance,exam_type,review_star,review_semester,review_text
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,24년 1학기 수강자,ㄹㅇ 이거 꿀강의임 시험 두번만 보고 창업계획서만 작성하먄 됩니다 별 하나 줄인이유는 시험이 토요일 8시에 보는게 제일 단점..
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,24년 2학기 수강자,싸강 개꿀 강의임 근데 크게 배워갈건 없음 과제는 창업계획서 하나 제출하면 되고 시험은 대면인데 오픈북임
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,24년 1학기 수강자,꿀강임. 상평이긴 해도 다 오픈북이라 낫뱉..........
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,24년 1학기 수강자,"개꿀교양 ㅇㅈ
시험 두 번 과제 하나있는데
시험은 오픈북이고 과제는 사업계획서 작성하는 거라 쉬워요
교수님이 점수도 후하게 주시는 듯"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,24년 1학기 수강자,"개꿀교양 맞음 싸강+과제 간단하게 1개+중간기말 오픈북시험
난 책도 안 사고 강의 뜨면 강의자료만 캡쳐해서 정리해뒀는데 시험때 그냥 그거 프린트해가서 시험 봄 미리 훑어보거나 한 적도 없고 시험장에서 처음 읽어보고 끄적거렸는데도 좋은 성적을 받았다... 전공 공부가 벅차서 꿀교양이 필요하다면 무조건 잡도록"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,24년 1학기 수강자,기말에 중간 내용이 나와서 당호ㅓㅇ한거빼면 무난하게 학점받기 좋습니다
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,24년 1학기 수강자,"부담없이 학점 채우기 용으론 좋은 듯
강의자료 복사해서 가져가세요. 기말 때도 중간 강의자료 챙기세요. 기말에서 중간 문제 나오더라고요."
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,1.0,24년 1학기 수강자,"녹강이어서 좋은 거 빼곤 강의력이고 뭐고 다 별로였던 수업.. 얻어가는 게 아무것도 없다.. 시험은 오픈북인데 ppt 따로 안 올려주셔서 강의 캡처하든가 책 사서 해야하구.. 강의는 재탕이구..
과제는 사업계획서 하나 쓰는 거 있고 시험은 중간, 기말 두 번 보는데 논술형이다 여태 나왔던 문제랑 동일하거나 비슷하게 나오니까 시험 어떤 형식으로 나왔는지 보고 가면 좋을 듯!"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,1.0,24년 1학기 수강자,"배울건 없음. 그저 졸업을 위한 학점 받고 싶으면 들으세요. 
책값 비쌈"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,24년 1학기 수강자,4차 산업혁명과 창업에 대한 전반적인 내용을 수업해주신다 하지만 대부분 내용은 ppt를 읽어주시는 것이라 크게 수업이 재밌지는 않다..
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,23년 2학기 수강자,"공부 안 했는데도 꽤 쏠쏠한 학점을 받았음
과제를 10일 전에 안내해주셔서 놀랐지만 그래도 있을 거라고는 예상했던 과제라 괜찮았음. 이 과제에 대한 점수도 후하게 주신 것 같음.
역시 비대면 강의는 꿀이다!
그리고 아마 쁠로 채워주시는 듯"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,23년 2학기 수강자,개꿀 강의입니다. 강의 하나도 안 듣고 책 한번 읽고 가서 시험 봤어요. 오픈북이긴 하지만 한번 정도는 읽고 가시는  거 추천드려요. 중간 기말 다 서술형 3문제씩 나왔고 시간은 생각보다 촉박했습니다. 과제는 사업계획서 쓰는 거 있는데 막상 해보면 별로 부담되는 과제는 아니에요.
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,23년 2학기 수강자,"시험은 중간 기말 두번 토요일 밤에 보는데 책 사서 보고 생각써서 내면 점수 잘 주시는거같아요!
사업계획서는 양식도 없고 널럴해서 괜찮아용 저는 사업계획서가 제일 점수 높아요!"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,23년 1학기 수강자,오픈북이고 ppt만 봐도 무관. 시험 시간 널널하고 자기 생각 많이 쓰먄 점수 잘 주시는거 같아요
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,23년 1학기 수강자,시험 오픈북이고 수업은 온라인임 단 한번도 안듣고 책 사서 시험 날 처음 펼쳐봄 갱 길게쓰면 앵간하면 점수 주시는 듯 이정도면 꿀이지
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,23년 1학기 수강자,녹강에 시험도 오픈북이라 강의 안들어도 무관. 유일한 과제는 사업계획서인데 양식도 첨부해 주고 그렇게 장황하게 안써도 그냥 적당한 점수 주심. 기간도 학기 초부터 학기 말까지로 넉넉함. 시험도 길게 쓰면 준수한 점수 줌. 다만 시험이 토요일 저녁이고 중간 기말 전부 다 봄. 이만하면 꿀이라 생각함.
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,23년 1학기 수강자,"강의 지루
걍 안듣고 ppt 글자 싹다 적어가서 시험 치루시면 됩니다
오픈북에 논술형 시험이기 때문에 많이 적은 사람이 승자입니다
교재는 따로 안사도 무방함"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,23년 1학기 수강자,창업에 관련된 법률에 대해서 많이 배움. 지루하긴 한데 얻을 것도 많았음
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,2.0,22년 1학기 수강자,"과제는 사업계획서 하나 제출하는거 있어요
지금은 바뀐것 같은데 제가 들었을때는 오픈북에 타임어택으로 문제 푸는거였습니다 시간 너무 촉박해요ㅜㅜ
범위가 어마무시하게 진짜 너뮤 많아요 내용도 어렵고..
피피티도 따로 안올려주세요
책은 딱히 필요없고 영상잘보셔요
사녹이라 수강신청했다가 뒤통수맞은 강의"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,22년 2학기 수강자,"개꿀맞음. 중간기말 5문제 서술형, 오픈북로 봤고 난이도도 어렵지 않았음. 수업교재는 시험보면서 처음 펼쳐봤는데 교재+내생각 위주로 답변 작성해서 점수 잘받았음(심지어 시험시간 넉넉했음). 사업계획서도 양식 자유로웠고, 제출기한도 종강이후여서 타 과목이랑 안겹쳤음. 결론은 본인만 잘하면 잘받는 수업!"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,22년 2학기 수강자,"이만큼 개꿀인 교양 별로 없는데 불평오지네..
모든수업 개꿀사전녹화에다가 과제도 개강 때 공지하고 종강 이후까지 기한 늘려주시고 시험도 존나 쉬움 걍 책보고 길게쓰면 됨. 애초에 오픈북인데 뭐..  하루 전에 책 or 강의안 좀 읽고 가면 잘볼수 있음 범위 많지도 않음. 
시험도 보기싫어~ 과제도 하기싫어~근데 성적은 잘받고 싶고? 이것도 못하면 대학 왜다니냐 
밤에 시험 치는것도 교수님 본인 좋자고 한 게 아니라 직장다니는 학생들 배려해주시느라 그런건데 참 사람들이 이기적이노.. 글고 시험 나중에 본사람들 최대점수 삐로 해준것도 후한거다.  라떼는 추가시험? 이딴것도 절대없고 시험못보러온다하면 바로 씨마줬었다"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,1.0,22년 2학기 수강자,"밥 버러지 같은 과목
지 책 거의 강매
이 교수 외제차 뽑는거 도와줄려면 들으세요^^"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,22년 2학기 수강자,비대면이라서 부담없이 들을 수 있음. 과제도 기간 넉넉히 주기에 무리없음. 다만 시험은 밤에 보기 때문에 살짝 귀찮음이 있을 수 있음
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,1.0,22년 2학기 수강자,"별 한개도 아깝네요. 
그냥 듣지 마세요 

시험은 중간 기말 대면으로보고 
5문제 서술형으로 출제됩니다. 

예) 창업시 주식회사로 설립하는 경우의 장단점과, 유한회사로 설립하는 경우의 장단점을 서술 하시오. 
예2} 기업운영중 부채상환이 어려울 때, 기업 경영을 계속해서 이어나가고 싶은 경우 이를 해결할 수 있는 제도적 방안에 대해 서술하시오."
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,22년 2학기 수강자,강의도 지루하고 수업은 비대면인데 중간고사는 대면으로 잡으심 이 날짜에 못나오는 사람은 줌으로 시험보게 한댔는데 줌으로 시험보면 최고로 받을 수 있는 학점도 B로 설정하심..
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,22년 2학기 수강자,"원래 기말만 한다고 하셨는데 중간, 기말 다있음. 게다가 별도로 사업계획서 기말에 또 내야함. 강의 자체는 어렵지않으나 지루하고 교수님이 책 걍 읽으심. 교재 딱히 필요없을 듯. 걍 읽어주는거 정리해서 시험 때 참고하면서 내 생각 조금 섞어서 넣으면 됨. 문제는 주관식이래놓고 서술형 5개문제임. 딱히 어렵진않은데 귀찮은 수업이랄까"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 2학기 수강자,교양과목답게 쉽고 과제도 별로없음. 마지막에 사업계획서 제출해야하는데 종강이후로 제출하도록 해주시는 배려까지 있으신 교수님. 기말은 전범위고 오픈북 서술형 2문제인데 최대한 많은 내용을 서술해야 점수가 잘나온다고 강조하셨음. 실제로 많이 써서 점수 잘받음.
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,21년 2학기 수강자,"중간고사, 기말고사 볼 예정이었는데 학생들 공통으로 다 되는 시간 몇번 물어보셨다가 없어서 기말만 비대면 오픈북으로 봤습니다 mooc 강의 느낌이었고 창업자들 이야기 듣고 4차산업 시대에 나는 어떻게 대처할 것인가에 대해서 생각해 볼 수 있어서 좋았습니다
매주 강의 듣고 정리 + 책 어디에 어떤 내용이 있구나 흐름 정도만 파악하고 시험 봤는데 A+ 받았습니다
교수님이 시험 시작 직전에 ‘뭐라도 적어서 내야 내가 점수를 줄 수 있다’고 하셔서 시험시간 끝까지 책에 나와있는 내용 말고도 제가 살면서 주워들은 뉴스 내용이라던가 이런거 활용해서 적었는데 좋게 봐주신 것 같아요"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 2학기 수강자,과제는 열심히하면 만점 가능함. 다만 시험은 책에 있는 내용을 위주로 썼는데 점수가 의아했음
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,21년 2학기 수강자,"코로나덕분에 시험은 기말 한번봄 강의는 교수님 본인 책 읽으시는 수준 과제는 사업계획서 작성하는거 하나
다만 채점 기준이 뭔지는 잘 모르겠음"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,21년 2학기 수강자,시험은 어렵지 않았으나 오픈북이라서 책 그대로 답안을 작성했는데 쁠 못받음 채점 기준을 모르겠음 과제도 교양치고 완벽하게 한것 같은데 만점이 아니였음
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 2학기 수강자,수업내용은 책내용이랑 98% 똑같고 책사서 기말때 그대로 배껴썼는데 잘 안나옴. 배운게 없는데 뭘 더 쓰라는건지 모르겠음. 관련 전공자들은 쉬울듯
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 2학기 수강자,영상 안 봐도 오픈북이라 할만 했음. 과제 조금 귀찮 점수대로 주는듯 a- 받았습니다. 책 내용이 괜찮고 수업 내용도 괜찮은거 같았습니다. 추천합니다.
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 1학기 수강자,"교과서 읽어주는 교수님,, 교선으로서는 좋긴 하지만 딱히 얻어가는 건 없네요"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,2.0,21년 1학기 수강자,"얻어가는거 없는 수업ㅜ
강의는 책을 그냥 그대로 읽으세요
시험도 책만 있으면 볼 수 있어요
그래도 각자 하기 나름인듯"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,2.0,21년 1학기 수강자,"무크 강의임 책을 그냥 읽으심 
학점 퍼주는 건 아님"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 1학기 수강자,비대면 절평 한정 꿀강의입니다. 시험 공부 안해도 A는 보장인듯요
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,21년 1학기 수강자,"왜 들었지 싶긴 하네요...
강의력은 별로였고 내용은 책 그대로입니다
퀴즈는 쉬웠고 시험도 그닥 어렵진 않았어요"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,21년 1학기 수강자,"비대면 영상수업이라 그런가 부담없이 듣기 좋았습니다
책도 유용한 것 같아요"
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,4.0,21년 1학기 수강자,이 강의를 .. 잘 모르겠음 우선 기말에만 시험봐서 시험에 대한 부담감은 적음 책 구매했는데 유용한 것 같고 영상이 여러개지만 짧아서 좋음
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,5.0,21년 1학기 수강자,수업은 굳이 안들어도되고 책 구매해서 전날에 적당히 공부하면 다 맞을수있는정도입니다
2255757,2150046001,4차산업혁명과창업,전삼현,,3,3.0,교선,전체,,110,99,3.77,,,,,,,3.0,21년 1학기 수강자,교수님이 출판한 책 사서 공부하면 성적 잘 나오게끔 만들어져 있네요 좋은 수익창출 방법이십니다 ㅎㅎ
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,그냥 도망가세요 수업이 편하고 뭐고 그냥 도망가
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,이 ㄱㅅㄲ때문에 지금 4학년인데 레나타 스킬마냥 성적에 폭탄 목걸이 걸렸습니다  진짜 1학년 때 아무 것도 모르고 수강하시면 듣도보도 못한 성적 받습니다 아무리 출석 잘 하고 과제 잘 해도 시험 좀 못보면 두눈을 의심하는 성적 나올겁니다. 진짜 4년 대학 생활중에 가장 후회되는게 이 과목 들은겁니다 잘 생각하세요
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,1점 주기도 너무너무너무 아까운 강의. 수업시간에 뭘 가르치셔야 공부를 할텐데 뭔 다큐나 영상만 맨날 틀어놓고 수업시작 끝 이러시고 시험 채점 기준을 모르겠다는 말을 다른 분들도 많이 하시는데 겪어보시면 압니다^^ 대체 살다살다 이런 점수 처음 받아보고요 성적 나왔을 때 어이가 없었습니다. 제가 그 점수 받을정도로 안한 것도 아니고 수업내용이라는 게 있나 싶은 강의인데 시험문제 답이 뭔지도 궁금할 정도였네요. 이 강의평 보고도 듣고 싶으시다면 경험해보세요.
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,타임머신이 있다면 이 과목 수강신청하기 전으로
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,22년 1학기 수강자,"언홍 복전생인데 이거 때문에 성적장학금 날아감
출석 다 하고 시키는대로 했는데 c 받았읍미다
수업내용도 잘 모르겠고 복전생이면 진짜 비추천이요"
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,"ㅋㅋㅋㅋㅋ 그냥 레전드 수업
수업시간에 하는건 없고
이유없이 출석에서 2점인가 까고 시작합니다
시험은 자기 생각 쓰는건데 채점 기준도 안알려주고
이런 점수를 처음 받아봄 눈을 의심했네요
아래 강의평처럼 수강신청하기 전날으로 돌아가고싶습니다
재수강이고 뭐고 그냥 똥밟았다 생각하려구요
성적 1도 상관없으시면 들으세요"
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,"이거 수강신청하기 전 그날로 돌아가고싶다 ㅋㅋ 수업 내용: 몇년전에 만들어졌는지 모르겠는 유튜버 다큐, 데이트앱에 미친 남자 다큐, 이상한 개그코드로 만들어진 애니메이션 이딴거 틀어줍니다 매주 토론과제 기한 알아서 맞춰 제출해야되고 시험 채점 기준도 모른채 똥성적받아야됩니다 이 강의평 보고도 수강신청할 사람은 그러세요그럼"
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,23년 2학기 수강자,토론 토의 다 기간 내에 성심성의껏  작성해도 수업참여도 2점 깎고 시작합니다 3시간 수업 중 거의 2시간만에 끝내주시는데 한시간 반정도 다큐 보고 교재 진도 조금 나가고 끝이에요 열심히 들어도 시험 잘 보고 그런 수업은 아니에요 교재 구매 안 하셔도 무방해요
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,2.0,23년 2학기 수강자,자꾸 토론 과제 내시는데 왜 공지도 안하고 마감기한 줄이시는 지 모르겠네요 갑자기 7일 줄여서 못 쓴 과제가 몇개 됩니다... 수업 도중 배우는 내용도 없고 대부분 책에서 시험 나옵니다
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,21년 2학기 수강자,"시험을 새벽 6시..
예전에 수업하신 줌 영상 녹화한 거 그냥 올려놓으셔서 실시간 오류난 것도 그대로 올라오고 제일 황당한 건 댓글로 수업하신 건데 그건 실시간 영상만 볼 수 있어서 볼 수도 없는 거 였습니다"
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,22년 2학기 수강자,"수강신청때 교양 못잡았는데 교양 영역은 채워야된다 -> 이 과목 추천
수업 15분정도 일찍 끝내고 강의 내용도 넷플릭스 유튜브 영상 보여주고 혼자 말하시니까 앉아만 있어도 됨. 출튀하는 사람도 좀 봄.
성적 학점은 뭔 기준인지 모르겠음. 똑같이 공부 1도 안해도 누군 잘받고 누군 이상하고 그러니 교양학점 낮아질수도 있는거 감안해서 수강바람"
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,22년 2학기 수강자,시험보기 하루전에 공주해도 시험칠 수 있는 강의임. 졸업요건 때문에 듣는다면 괜찮을지도
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,5.0,22년 2학기 수강자,"수강신청 실패해서 들었는데, 딴짓하기 딱 좋은 수업이고 보여주시는 넷플영상도 재미있어서 생각보다 좋았습니다. 성적은 딱히 신경안쓰고 교과서도 없고 공부 하나도 안하고 갔는데 기대 이상의 높은 점수를 받았습니다. 굿👍 하지만 배우는건 없습니다. 뭔가를 배우고 싶으시다면 다른거 들으시길 추천드립니다."
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,2.0,21년 2학기 수강자,"무엇을 배우는지 알 수없 고 배우는 내용 자체도 학문이라고 할 수 없다. 유튜브 영상, 영화, 넷플릭스를 다루면서 교재는 별로 쓰지도 않는다. 교수가 자기가 관심있는 내용을 설명하는데 그친다. 자신이 수업을 하는 교수가 아니라 그냥 노는 것 같이 가벼운 수업이다. 출석도 자신만의 이상한 규칙으로 평가하고 시험도 마찬가지이다.  비대면이라서 다행이라고 생각든다. 날로 먹을 수 있는 수업이기도 하다. 쉬운 교양 가벼운 교양을 원하면 선택할만 하다."
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,4.0,21년 2학기 수강자,비대면 시에 편하긴 오지게 편하긴 합니다. 과제도 없고 근데 마이너스 많이 뿌리신 거 같아요. 엄청 성적 신경 쓰는거 아닌 이상 괜찮은듯
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,21년 2학기 수강자,"토론, 출석 다 했는데
무조건 2점 깝니다.
그리고 마이너스를 기본으로 생각하고 주고
시험시간은 새벽6시....ㅋㅋㅋㄱㅋ
소통의지 없고 강의평 잘 안 줬다고 삐친 듯.
작년강의 줌수업 통째로 녹화해서 올리는 교수님은 개꿀빠시는 수업."
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,21년 2학기 수강자,강평을 안해서 아직 성적을 못보는데 에이쁠을 받았어도 다신 안들을 교수. 강의는 물론이고 공지까지 작년 공지를 그대로 복붙해 학기 초부터 혼란줌. 공지를 재탕하는 교수는 처음봄;; 그거 몇 자 된다고;; 와중에 교재는 너무 옛날 거라 싸이월드 얘기나 하고 있음 도움이 1도 안됨. 딱 얻어가는 것도 없고 성적도 못얻어가는 수업 수강신청 실패한 게 아니라면 들을 필요 없음
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,21년 2학기 수강자,"학점 대부분 -로 하니
감안하고 들으세요

절평이여도 깐깐합니다"
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,2.0,21년 2학기 수강자,점수 짜게 주시니 감안하고 들으셔야합니다. 작년 실시간 강의 녹화본을 올려주시는데 학습 측면에서는 배워갈 점이 많이 없을거라 생각됩니다.
1862999,2150049402,소셜미디어의이해,박웅기,"목 19:30-20:45 (조만식기념관 12207 (박명복강의실)-박웅기)
목 21:00-22:15 (조만식기념관 12207 (박명복강의실)-박웅기)",3,3.0,교선,전체,,50,4,2.14,,,,,,,1.0,21년 2학기 수강자,기말고사 시험을 새벽 6시에 봅니다 소통이 안되는 교수
1863000,2150049502,철학으로만나는기독교,성신형,"수 13:00-13:50 (조만식기념관 12208-성신형)
수 14:00-14:50 (조만식기념관 12208-성신형)",2,2.0,교선,전체,,55,64,4.56,,,,,,,5.0,25년 1학기 수강자,기독교 학점 채우는 용으로 추천 섬리 봉사하러 다니는 거 귀찮은 사람에게 추천 철학 별로 관심 없었는데 교수님 강의도 재미있었음
1863000,2150049502,철학으로만나는기독교,성신형,"수 13:00-13:50 (조만식기념관 12208-성신형)
수 14:00-14:50 (조만식기념관 12208-성신형)",2,2.0,교선,전체,,55,64,4.56,,,,,,,5.0,25년 2학기 수강자,"과제 부담 없고 
수업도 일찍 끝내주시고
축제 때 휴강도 해주심"
1863000,2150049502,철학으로만나는기독교,성신형,"수 13:00-13:50 (조만식기념관 12208-성신형)
수 14:00-14:50 (조만식기념관 12208-성신형)",2,2.0,교선,전체,,55,64,4.56,,,,,,,5.0,25년 2학기 수강자,기독교 학점따야하는데 섬리는 듣기 싫을 때 최고의 선택 수업도 항상 일찍 끝내주시고 시험도 기말은 외워서 쓰면 되니까 중간만 잘보면 됨.
1863000,2150049502,철학으로만나는기독교,성신형,"수 13:00-13:50 (조만식기념관 12208-성신형)
수 14:00-14:50 (조만식기념관 12208-성신형)",2,2.0,교선,전체,,55,64,4.56,,,,,,,5.0,25년 2학기 수강자,기독교 수업은 그냥 묻지도 따지지도 말고 성신형 교수님 수업으로 들으십쇼.
